doctors,pharmacists,dentist,nurses,lab_scientists,midwifes,nurse_midwife,beds,state,ownership,registration_status,operational_days,ambulance_services
1,0,0,1,0,0,1,6,Lagos,Private,Registered,All Day of The Week,0
6,1,6,6,1,3,3,30,Lagos,Private,Registered,All Day of The Week,1
3,0,3,4,1,0,2,12,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
0,0,2,0,0,0,0,0,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
1,0,1,0,0,0,2,10,Lagos,Private,Registered,All Day of The Week,0
2,0,2,0,0,0,2,3,Lagos,Private,Registered,All Day of The Week,0
2,0,0,2,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
3,1,3,0,0,0,4,19,Lagos,Private,Registered,All Day of The Week,0
1,0,0,1,0,0,0,3,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,0,Lagos,Public,Registered,"All Day of The Week Except Saturday, Sunday, Wednesday",0
4,0,0,0,0,0,4,12,Lagos,Private,Registered,All Day of The Week,0
3,0,3,2,0,0,1,5,Lagos,Private,Registered,All Day of The Week,0
3,0,3,4,1,1,0,7,Lagos,Private,Registered,All Day of The Week,0
6,0,0,2,0,1,1,16,Lagos,Private,Registered,All Day of The Week,0
3,0,3,4,0,1,1,9,Lagos,Private,Registered,All Day of The Week,1
2,0,2,1,0,0,1,4,Lagos,Private,Registered,All Day of The Week,0
7,0,0,2,0,0,2,12,Lagos,Private,Registered,All Day of The Week,1
4,0,4,1,0,0,0,10,Lagos,Private,Registered,All Day of The Week,1
14,1,0,2,1,1,2,30,Lagos,Private,Registered,All Day of The Week,1
2,0,0,3,0,1,2,8,Lagos,Private,Registered,All Day of The Week,1
3,0,3,5,0,0,2,10,Lagos,Private,Registered,All Day of The Week,0
5,1,0,4,1,2,1,9,Lagos,Private,Registered,All Day of The Week,0
1,0,1,0,0,0,1,10,Lagos,Private,Registered,All Day of The Week,0
2,0,0,2,0,1,1,6,Lagos,Private,Registered,All Day of The Week,0
3,0,3,3,1,1,0,7,Lagos,Private,Registered,All Day of The Week,0
1,0,1,0,0,1,1,4,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
13,0,0,3,1,1,1,26,Lagos,Private,Registered,All Day of The Week,1
1,0,0,0,1,0,2,4,Lagos,Private,Pending Registration,All Day of The Week,0
13,1,1,2,1,1,7,25,Lagos,Private,Registered,All Day of The Week,1
2,0,0,1,0,0,1,4,Lagos,Private,Registered,All Day of The Week,0
2,0,2,2,0,0,1,6,Lagos,Private,Registered,All Day of The Week,0
1,0,0,1,0,0,1,6,Lagos,Private,Registered,All Day of The Week,0
3,0,3,2,0,0,4,13,Lagos,Private,Registered,All Day of The Week,0
1,0,0,2,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
2,0,0,1,0,0,0,7,Lagos,Private,Registered,All Day of The Week,0
2,0,0,2,0,1,0,10,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,1,5,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
11,1,11,0,1,0,4,21,Lagos,Private,Registered,All Day of The Week,1
0,0,0,1,0,0,1,4,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,1,5,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
3,0,0,1,0,0,1,10,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,1,0,1,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
3,0,0,1,1,1,2,17,Lagos,Private,Registered,All Day of The Week,0
1,0,1,0,0,0,1,7,Lagos,Private,Registered,All Day of The Week,0
12,1,0,5,1,2,3,25,Lagos,Private,Registered,All Day of The Week,1
2,0,0,2,0,0,1,8,Lagos,Private,Registered,All Day of The Week,0
2,0,0,1,0,0,0,12,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
2,0,0,0,0,0,1,6,Lagos,Private,Registered,All Day of The Week,0
2,0,0,3,0,1,1,20,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,1,1,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
4,2,4,0,2,0,5,6,Lagos,Private,Provisionally Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,0,0,0,1,2,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,1,2,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
3,1,3,2,0,0,3,4,Lagos,Private,Registered,All Day of The Week,0
2,0,2,0,0,0,0,0,Lagos,Private,Registered,All Day of The Week,0
8,0,8,0,5,0,13,15,Lagos,Private,Registered,All Day of The Week,0
4,1,4,2,1,1,4,25,Lagos,Private,Registered,All Day of The Week,1
4,0,0,2,1,1,8,29,Lagos,Private,Registered,All Day of The Week,1
5,0,0,3,1,6,2,25,Lagos,Private,Registered,All Day of The Week,1
4,0,0,4,0,0,1,25,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Provisionally Registered,"All Day of The Week Except Sunday, Saturday",0
1,1,1,1,0,0,0,2,Lagos,Private,Provisionally Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,"All Day of The Week Except Sunday, Saturday",0
7,1,7,4,2,1,7,30,Lagos,Private,Registered,All Day of The Week,0
8,2,0,0,2,2,3,35,Lagos,Public,Registered,All Day of The Week,1
2,0,2,0,0,1,3,10,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,0,0,0,0,5,Lagos,Public,Unknown,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,0,5,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,1,1,0,0,1,1,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
2,0,2,1,0,0,1,3,Lagos,Private,Registered,All Day of The Week Except Saturday,0
6,2,6,0,1,0,0,4,Lagos,Private,Provisionally Registered,All Day of The Week Except Sunday,0
2,0,0,1,0,0,0,4,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,1,0,0,1,4,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,1,0,0,0,0,2,0,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,0,0,0,0,3,Lagos,Private,Unknown,"All Day of The Week Except Sunday, Saturday",0
4,1,4,8,1,0,2,11,Lagos,Private,Registered,All Day of The Week,1
6,1,1,3,1,0,5,100,Lagos,Private,Registered,All Day of The Week,1
2,0,2,3,0,0,0,9,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,0,0,0,3,Lagos,Private,Unknown,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
6,1,6,0,1,0,6,8,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Provisionally Registered,"All Day of The Week Except Sunday, Saturday",0
11,2,2,10,2,8,8,30,Lagos,Public,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
19,6,19,11,0,0,27,12,Lagos,Private,Registered,All Day of The Week,1
1,1,1,0,0,0,2,5,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",1
1,0,0,0,0,0,0,3,Lagos,Private,Provisionally Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,0,0,0,0,0,Lagos,Private,Registered,All Day of The Week Except Sunday,0
2,0,0,3,0,1,0,10,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,0,2,Lagos,Private,Unknown,"All Day of The Week Except Sunday, Saturday",0
16,1,1,20,2,5,30,37,Lagos,Private,Registered,All Day of The Week,1
3,0,0,3,0,3,3,6,Lagos,Private,Registered,All Day of The Week,0
3,1,0,2,2,1,3,17,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,1,0,1,6,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,3,0,Lagos,Private,Registered,All Day of The Week Except Sunday,0
1,0,0,2,0,0,0,2,Lagos,Private,Registered,All Day of The Week,0
4,1,4,7,1,2,0,10,Lagos,Private,Registered,All Day of The Week,0
1,0,1,2,0,1,0,6,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
3,0,0,2,1,0,3,14,Lagos,Private,Registered,All Day of The Week,0
3,1,0,1,1,1,7,5,Lagos,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
7,0,0,0,2,0,0,23,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,11,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,0,0,0,1,11,Lagos,Private,Provisionally Registered,All Day of The Week,0
18,1,2,1,2,0,15,27,Lagos,Private,Registered,All Day of The Week,1
4,0,0,2,1,4,7,35,Lagos,Private,Registered,All Day of The Week,1
4,2,4,0,2,0,4,4,Lagos,Private,Pending Registration,All Day of The Week,0
1,0,0,0,0,4,0,6,Lagos,Private,Provisionally Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
3,0,1,7,1,0,1,8,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
1,0,0,1,0,1,2,6,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
1,0,0,1,0,0,0,5,Lagos,Public,Unknown,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
3,0,3,2,1,0,0,18,Lagos,Private,Registered,All Day of The Week,0
1,0,0,1,0,0,0,5,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,0,0,1,2,3,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
7,1,3,3,2,3,1,36,Lagos,Public,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
1,0,0,0,0,0,2,2,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,1,0,1,0,6,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,0,1,6,6,Lagos,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
2,0,2,3,0,0,0,0,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
2,0,2,0,0,0,0,0,Lagos,Private,Registered,All Day of The Week,0
2,1,2,1,1,2,2,10,Lagos,Private,Registered,All Day of The Week,1
8,1,0,3,3,2,6,33,Lagos,Private,Registered,All Day of The Week,1
1,0,0,0,0,0,0,3,Lagos,Private,Registered,All Day of The Week,0
3,0,3,0,0,0,0,5,Lagos,Private,Provisionally Registered,All Day of The Week,0
4,0,0,0,1,2,0,5,Lagos,Private,Registered,All Day of The Week,0
1,0,0,2,0,0,0,16,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
1,0,0,2,0,0,0,2,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
2,0,0,1,1,0,0,1,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
2,0,0,0,0,0,0,8,Lagos,Private,Registered,All Day of The Week Except Sunday,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
5,2,5,0,2,0,9,14,Lagos,Private,Registered,All Day of The Week,1
10,0,10,7,0,0,5,17,Lagos,Private,Registered,All Day of The Week,0
3,0,0,1,0,1,2,5,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,0,2,Lagos,Public,Unknown,"All Day of The Week Except Sunday, Saturday",0
1,1,0,2,1,1,2,13,Lagos,Private,Registered,All Day of The Week,0
5,0,5,3,2,1,0,12,Lagos,Private,Registered,All Day of The Week,0
1,1,0,3,0,0,0,2,Lagos,Private,Provisionally Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
2,0,0,6,0,0,0,0,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
11,0,11,0,0,0,8,0,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,2,0,3,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
3,0,3,2,0,1,1,10,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,1,0,0,0,1,6,Lagos,Private,Provisionally Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,0,0,0,0,3,Lagos,Private,Registered,All Day of The Week,0
7,1,7,3,2,5,5,70,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
6,0,0,5,0,2,0,12,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,2,1,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
8,1,8,0,3,1,8,30,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
2,0,0,4,0,0,1,9,Lagos,Private,Provisionally Registered,All Day of The Week,0
6,0,0,0,0,0,0,2,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,1,1,1,0,1,4,Lagos,Public,Provisionally Registered,"All Day of The Week Except Sunday, Saturday",0
2,0,0,1,1,1,1,4,Lagos,Public,Unknown,"All Day of The Week Except Sunday, Saturday",0
1,0,1,0,0,0,1,2,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",1
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
3,0,0,3,1,0,2,13,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
13,5,0,1,4,1,36,33,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,40,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,1,0,2,1,0,0,10,Lagos,Private,Registered,All Day of The Week,0
1,2,1,2,2,0,0,13,Lagos,Private,Provisionally Registered,All Day of The Week,0
2,1,0,1,2,0,2,1,Lagos,Private,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,100,Lagos,Private,Registered,All Day of The Week,1
4,0,0,2,0,0,4,7,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,"All Day of The Week Except Sunday, Saturday",0
2,0,0,1,0,1,1,7,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
2,0,0,3,0,0,0,8,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,1,0,0,0,9,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
2,0,2,2,0,0,0,8,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
3,0,3,2,0,1,1,9,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,0,0,1,2,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,2,3,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,1,0,0,1,1,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
2,0,2,3,0,0,0,6,Lagos,Private,Registered,All Day of The Week,0
2,0,0,2,0,0,1,5,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,1,4,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,1,0,0,0,2,8,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,1,0,0,1,6,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
4,0,0,10,0,0,0,18,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,3,3,5,Lagos,Private,Registered,All Day of The Week,0
0,1,0,1,0,1,1,6,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
3,0,3,0,0,0,2,10,Lagos,Private,Registered,All Day of The Week,0
3,0,0,0,1,0,3,15,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,1,3,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,0,4,Lagos,Private,Registered,All Day of The Week,0
1,0,1,2,0,0,0,4,Lagos,Private,Registered,All Day of The Week,0
1,0,0,1,0,0,1,5,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,1,3,Lagos,Private,Registered,All Day of The Week,0
5,1,5,1,1,0,2,10,Lagos,Private,Registered,All Day of The Week,0
0,0,0,1,0,1,0,10,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,0,0,0,1,4,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,1,0,4,10,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
8,2,0,3,2,1,6,21,Lagos,Private,Registered,All Day of The Week,1
4,1,0,3,1,1,1,10,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,2,4,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,1,0,1,1,5,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,1,0,0,0,4,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,5,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,1,1,5,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,3,7,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
3,0,0,1,0,0,2,13,Lagos,Private,Registered,All Day of The Week,0
1,0,0,1,1,0,0,1,Lagos,Private,Registered,All Day of The Week,0
1,0,1,2,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,2,7,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,2,8,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,1,0,4,5,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,2,3,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,0,0,0,2,8,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,3,7,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,2,0,0,2,6,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,1,1,0,2,1,7,Lagos,Private,Registered,All Day of The Week,0
2,1,2,2,1,1,1,12,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,1,0,5,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
2,0,2,0,0,0,2,7,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,0,0,3,10,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,1,5,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,1,0,0,1,6,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,3,7,Lagos,Private,Registered,All Day of The Week,0
2,0,2,1,0,0,1,7,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
3,0,0,2,0,0,0,4,Lagos,Private,Registered,All Day of The Week,0
1,0,0,1,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
3,0,0,0,0,0,2,13,Lagos,Private,Registered,All Day of The Week,1
2,0,0,3,1,0,0,6,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
4,0,0,6,0,0,6,23,Lagos,Private,Registered,All Day of The Week,1
4,0,0,0,0,0,12,23,Lagos,Private,Registered,All Day of The Week,1
0,0,0,2,0,0,0,3,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,1,1,1,1,0,8,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,2,5,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,0,0,2,4,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,0,0,2,7,Lagos,Private,Registered,All Day of The Week,0
3,0,0,0,1,2,1,13,Lagos,Private,Registered,All Day of The Week,0
2,0,2,1,0,0,2,7,Lagos,Private,Registered,All Day of The Week,0
2,0,0,3,0,2,2,10,Lagos,Private,Registered,All Day of The Week,0
1,0,0,0,0,0,3,3,Lagos,Private,Registered,All Day of The Week,0
9,1,1,2,3,0,10,5,Lagos,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
2,0,0,1,0,0,1,17,Lagos,Private,Registered,All Day of The Week,0
2,0,0,0,0,0,3,6,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Public,Unknown,All Day of The Week,0
3,0,0,2,1,0,0,10,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,1,2,Lagos,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,2,0,1,1,6,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Lagos,Private,Unknown,All Day of The Week,0
1,0,0,1,0,0,0,5,Lagos,Private,Registered,All Day of The Week,0
1,0,1,2,0,0,0,8,Lagos,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,3,4,Lagos,Private,Registered,All Day of The Week,0
